Longitude,Latitude,Supervisor District,Police District,Analysis Neighborhood
-122.40238040320416,37.790968609726725,3.0,Central,Financial District/South Beach
-122.40237749311284,37.779458714779906,6.0,Southern,South of Market
-122.4023743514885,37.79477092856008,3.0,Central,Chinatown
-122.40232695446566,37.762229393134334,10.0,Bayview,Potrero Hill
-122.40226544205592,37.773793895834416,6.0,Southern,South of Market
-122.4022645295188,37.79431575392404,3.0,Central,Chinatown
-122.40222864084356,37.79842970069638,3.0,Central,Financial District/South Beach
-122.40220172532516,37.73448153557139,10.0,Bayview,Bayview Hunters Point
-122.40219709966384,37.791946789305776,3.0,Central,Financial District/South Beach
-122.40218964667667,37.7900390957152,3.0,Central,Financial District/South Beach
-122.40218848921694,37.714731324258494,10.0,Ingleside,Visitacion Valley
-122.40218351932116,37.750580761479114,10.0,Bayview,Bayview Hunters Point
-122.4021400102198,37.73089560702131,10.0,Bayview,Bayview Hunters Point
-122.40212121289429,37.716134500935816,10.0,Ingleside,Visitacion Valley
-122.40210839224032,37.72403561263169,9.0,Bayview,Portola
-122.40210258596782,37.71872069426674,10.0,Ingleside,Visitacion Valley
-122.40209790960084,37.712994841268035,10.0,Ingleside,Visitacion Valley
-122.40209579623756,37.71350820228132,10.0,Ingleside,Visitacion Valley
-122.40207975290689,37.75967543120843,10.0,Northern,Potrero Hill
-122.4020657306611,37.78872115135928,6.0,Central,Financial District/South Beach
-122.40206565957504,37.7797049027246,6.0,Southern,South of Market
-122.40206096816355,37.7239199937262,9.0,Bayview,Portola
-122.4020564730272,37.72127745117722,9.0,Bayview,Portola
-122.40204602769536,37.773967342195064,6.0,Southern,South of Market
-122.4020409838972,37.79750494349097,3.0,Central,Chinatown
-122.4020267034428,37.74595385526537,10.0,Bayview,Bayview Hunters Point
-122.40202616906323,37.731023920451015,10.0,Bayview,Bayview Hunters Point
-122.40201518421004,37.800383990964086,3.0,Central,Financial District/South Beach
-122.40199747163396,37.78910264940191,3.0,Central,Financial District/South Beach
-122.40197913778891,37.77647006665133,6.0,Southern,South of Market
-122.4019734281221,37.804072249404626,3.0,Central,Financial District/South Beach
-122.40195775706609,37.79295433617827,3.0,Central,Financial District/South Beach
-122.40195743638334,37.73930154272799,10.0,Bayview,Bayview Hunters Point
-122.40195658117408,37.7584028114544,10.0,Bayview,Potrero Hill
-122.40195514512044,37.727957455453854,10.0,Bayview,Bayview Hunters Point
-122.40190694770784,37.79687570757892,3.0,Central,Chinatown
-122.4018751189669,37.72696475816189,9.0,Bayview,Portola
-122.40184382598945,37.79945571124219,3.0,Central,Financial District/South Beach
-122.40184250506094,37.767430775982845,6.0,Southern,Mission Bay
-122.40183250825524,37.75712085039765,10.0,Bayview,Potrero Hill
-122.40180798355505,37.7347273206739,10.0,Bayview,Bayview Hunters Point
-122.40179364684064,37.80231057832539,3.0,Central,Financial District/South Beach
-122.40175412205164,37.79200342828763,3.0,Central,Financial District/South Beach
-122.40172051632892,37.76613251969047,10.0,Southern,Mission Bay
-122.40169620482604,37.782452741611934,6.0,Southern,South of Market
-122.40167602689924,37.79571937845177,3.0,Central,Chinatown
-122.4016376170176,37.79201832439416,3.0,Central,Financial District/South Beach
-122.4016154862511,37.8013810753515,3.0,Central,Financial District/South Beach
-122.40161258024654,37.722832384254595,10.0,Bayview,Portola
-122.4016018897202,37.717514206099835,10.0,Ingleside,Visitacion Valley
-122.40159992556433,37.72018168292168,10.0,Ingleside,Portola
-122.4015989997461,37.76483923546704,10.0,Southern,Mission Bay
-122.40159547590288,37.71485596483829,10.0,Ingleside,Visitacion Valley
-122.40158939030395,37.754570554506635,10.0,Bayview,Potrero Hill
-122.40158236099768,37.795306295219525,3.0,Central,Chinatown
-122.40157057847654,37.78709676513537,6.0,Central,Financial District/South Beach
-122.40155620834189,37.734884484603946,10.0,Bayview,Bayview Hunters Point
-122.4015557018139,37.74096192703731,10.0,Bayview,Bayview Hunters Point
-122.40151810859764,37.77438465486808,6.0,Southern,South of Market
-122.40150988963866,37.78826926778294,6.0,Central,Financial District/South Beach
-122.40148983641852,37.78582921318811,6.0,Southern,Financial District/South Beach
-122.40148758181182,37.79483949785486,3.0,Central,Chinatown
-122.40146789061444,37.753293597761186,10.0,Bayview,Potrero Hill
-122.40142824690253,37.80045855856186,3.0,Central,Financial District/South Beach
-122.4014093793428,37.77692040610069,6.0,Southern,South of Market
-122.40140379817966,37.79442684534395,3.0,Central,Chinatown
-122.40139458832864,37.72858444399327,10.0,Bayview,Bayview Hunters Point
-122.4013754923669,37.789264321511176,6.0,Central,Financial District/South Beach
-122.40136437213164,37.75201789429705,10.0,Bayview,Potrero Hill
-122.40132418490649,37.76228996810526,10.0,Bayview,Potrero Hill
-122.40131450540956,37.79398706235802,3.0,Central,Financial District/South Beach
-122.40129440446798,37.796698028315056,3.0,Central,Chinatown
-122.40128831693264,37.73121737647727,10.0,Bayview,Bayview Hunters Point
-122.4012684187763,37.73246551284282,10.0,Bayview,Bayview Hunters Point
-122.40126150328634,37.786851714583754,6.0,Southern,Financial District/South Beach
-122.40123195636716,37.7506318835594,10.0,Bayview,Bayview Hunters Point
-122.4012245923843,37.79354421162087,3.0,Central,Financial District/South Beach
-122.40115971954746,37.782024266168385,6.0,Southern,South of Market
-122.4011314356202,37.731258508239264,10.0,Bayview,Bayview Hunters Point
-122.40112990566736,37.7911279922278,3.0,Central,Financial District/South Beach
-122.40112634282396,37.793060300029126,3.0,Central,Financial District/South Beach
-122.40112213720109,37.718979942036555,10.0,Ingleside,Visitacion Valley
-122.40111161097724,37.75973376808277,10.0,Bayview,Potrero Hill
-122.40111007631528,37.79579336247899,3.0,Central,Chinatown
-122.40110452602804,37.71631730777967,10.0,Ingleside,Visitacion Valley
-122.4010624278684,37.711050174029246,10.0,Bayview,Bayview Hunters Point
-122.40105129412208,37.79858005321445,3.0,Central,Financial District/South Beach
-122.40104304688674,37.787889612676835,6.0,Central,Financial District/South Beach
-122.40095977345608,37.75813208747921,10.0,Bayview,Potrero Hill
-122.40095239554306,37.735261394084915,10.0,Bayview,Bayview Hunters Point
-122.40093308290577,37.79210840263532,3.0,Central,Financial District/South Beach
-122.40086954323992,37.75718475479323,10.0,Bayview,Potrero Hill
-122.40086317668752,37.7976541393292,3.0,Central,Financial District/South Beach
-122.4008340165116,37.72921143709946,10.0,Bayview,Bayview Hunters Point
-122.40081230424276,37.78881549564866,6.0,Central,Financial District/South Beach
-122.40080859571334,37.78769894626064,6.0,Central,Financial District/South Beach
-122.40080826801052,37.73864877116737,10.0,Bayview,Bayview Hunters Point
-122.40080427775588,37.77113778727857,6.0,Southern,Mission Bay
-122.40078919481648,37.71201631329286,10.0,Ingleside,Bayview Hunters Point
-122.40075504831448,37.76619048550482,6.0,Southern,Mission Bay
-122.40074402274551,37.7911771722094,3.0,Central,Financial District/South Beach
-122.40073581863834,37.720408882369306,10.0,Ingleside,Portola
-122.400681338465,37.79677684232083,3.0,Central,Chinatown
-122.4006580307925,37.7130579700718,10.0,Bayview,Bayview Hunters Point
-122.40063332132424,37.76489750678093,10.0,Southern,Potrero Hill
-122.40062568351006,37.7546287151564,10.0,Bayview,Potrero Hill
-122.4006186151397,37.717776410135976,10.0,Bayview,Visitacion Valley
-122.40061307317757,37.781587665481965,6.0,Southern,South of Market
-122.40060472678726,37.7151145059312,10.0,Ingleside,Visitacion Valley
-122.4005965070903,37.75334406115277,10.0,Bayview,Potrero Hill
-122.40056551269636,37.732861380136704,10.0,Bayview,Bayview Hunters Point
-122.4005552648304,37.790247403765534,3.0,Central,Financial District/South Beach
-122.4005030970072,37.78745049797145,6.0,Southern,Financial District/South Beach
-122.4004684855585,37.78503028396464,6.0,Southern,Financial District/South Beach
-122.40044937210862,37.71473093778314,10.0,Ingleside,Visitacion Valley
-122.40043463946904,37.71916172353446,10.0,Ingleside,Portola
-122.4004267387654,37.74219719880206,10.0,Bayview,Bayview Hunters Point
-122.40041559127415,37.752074816171096,10.0,Bayview,Potrero Hill
-122.40041268582164,37.79544849687888,3.0,Central,Financial District/South Beach
-122.400389161842,37.762346443052955,10.0,Bayview,Potrero Hill
-122.4003737268806,37.7517236011068,10.0,Bayview,Potrero Hill
-122.4003573368811,37.73558082001715,10.0,Bayview,Bayview Hunters Point
-122.40034385084708,37.78844216230654,6.0,Central,Financial District/South Beach
-122.40033144039865,37.75267525003251,10.0,Bayview,Potrero Hill
-122.40031143818324,37.74498227499275,10.0,Bayview,Bayview Hunters Point
-122.40029326000466,37.73147825848315,10.0,Bayview,Bayview Hunters Point
-122.4002842658624,37.71086498663091,10.0,Bayview,Bayview Hunters Point
-122.40027368679148,37.72983814582371,10.0,Bayview,Bayview Hunters Point
-122.4002665990272,37.76106795303187,10.0,Bayview,Potrero Hill
-122.40025046404315,37.800607119774014,3.0,Central,Financial District/South Beach
-122.40024641045044,37.73927590153057,10.0,Bayview,Bayview Hunters Point
-122.40021735720298,37.75075304582284,10.0,Bayview,Potrero Hill
-122.40021154149468,37.71433711927818,10.0,Ingleside,Visitacion Valley
-122.40014878003356,37.794134234076786,3.0,Central,Financial District/South Beach
-122.400142699578,37.759792382494744,10.0,Bayview,Potrero Hill
-122.40013147694047,37.717906309071864,10.0,Ingleside,Visitacion Valley
-122.40011893476164,37.71657389560016,10.0,Ingleside,Visitacion Valley
-122.40007300242718,37.72344678051801,10.0,Bayview,Bayview Hunters Point
-122.40006607982292,37.79968141342164,3.0,Central,Financial District/South Beach
-122.40005826014472,37.79369358679022,3.0,Central,Financial District/South Beach
-122.40003563410092,37.73335135825967,10.0,Bayview,Bayview Hunters Point
-122.40002161761588,37.73231052295139,10.0,Bayview,Bayview Hunters Point
-122.40001669060052,37.713584039243315,10.0,Ingleside,Bayview Hunters Point
-122.39997496307356,37.78701078672742,6.0,Southern,Financial District/South Beach
-122.39995873701297,37.7932091009356,3.0,Central,Financial District/South Beach
-122.39994618661603,37.788821105453664,6.0,Central,Financial District/South Beach
-122.39992983383333,37.71621130644456,10.0,Ingleside,Visitacion Valley
-122.39992796103998,37.71181443689455,10.0,Bayview,Bayview Hunters Point
-122.39992195371111,37.75751965679173,10.0,Bayview,Potrero Hill
-122.39990933421034,37.73528591836444,10.0,Bayview,Bayview Hunters Point
-122.39990737812332,37.75724266322745,10.0,Bayview,Potrero Hill
-122.39986697573217,37.7302919276981,10.0,Bayview,Bayview Hunters Point
-122.3998445847455,37.75088272914527,10.0,Bayview,Bayview Hunters Point
-122.39983345203912,37.78221337826227,6.0,Southern,South of Market
-122.39982814449348,37.7166501484384,10.0,Ingleside,Visitacion Valley
-122.3998022036662,37.7814979983372,6.0,Southern,South of Market
-122.39979802517324,37.788007159435885,6.0,Southern,Financial District/South Beach
-122.39976335411215,37.79225794712199,3.0,Central,Financial District/South Beach
-122.39976258647586,37.77737199450485,6.0,Southern,South of Market
-122.39973826867072,37.754682264841584,10.0,Bayview,Potrero Hill
-122.399685665145,37.79780663039136,3.0,Central,Financial District/South Beach
-122.39957958699718,37.75469183949377,10.0,Bayview,Potrero Hill
-122.39957203000154,37.791326532588194,3.0,Tenderloin,Financial District/South Beach
-122.3995477550676,37.71539031676359,10.0,Ingleside,Visitacion Valley
-122.39950750040278,37.796926429317054,3.0,Central,Financial District/South Beach
-122.39950451175898,37.79080537497868,3.0,Central,Financial District/South Beach
-122.39950411875748,37.736964399409246,10.0,Bayview,Bayview Hunters Point
-122.39950216452112,37.78663354136354,6.0,Southern,Financial District/South Beach
-122.39943313209076,37.77357345477833,6.0,Southern,Mission Bay
-122.39942324663376,37.73170309686772,10.0,Bayview,Bayview Hunters Point
-122.39942233408928,37.710659857277946,10.0,Ingleside,Bayview Hunters Point
-122.39937988621084,37.733957715225664,10.0,Bayview,Bayview Hunters Point
-122.39937464413649,37.73474802881078,10.0,Bayview,Bayview Hunters Point
-122.39936953535896,37.78589924670796,6.0,Southern,Financial District/South Beach
-122.39936326924108,37.71331912807089,10.0,Bayview,Bayview Hunters Point
-122.39935849223173,37.788354169427535,6.0,Southern,Financial District/South Beach
-122.39935005617065,37.78997050390725,6.0,Central,Financial District/South Beach
-122.39934928749489,37.78259591133464,6.0,Southern,South of Market
-122.39930306567692,37.76112596431838,10.0,Bayview,Potrero Hill
-122.39926974183442,37.7267801832446,10.0,Bayview,Bayview Hunters Point
-122.39925504994814,37.78757927640804,6.0,Southern,Financial District/South Beach
-122.3992144082576,37.723242389653805,10.0,Bayview,Bayview Hunters Point
-122.399181612888,37.75985052037038,10.0,Bayview,Potrero Hill
-122.3991494206857,37.79516338496063,3.0,Central,Financial District/South Beach
-122.39914859933208,37.79101664809732,6.0,Central,Financial District/South Beach
-122.39913024364353,37.80089647618971,3.0,Central,Financial District/South Beach
-122.39912411100708,37.740528541050715,10.0,Bayview,Bayview Hunters Point
-122.39908887644572,37.72727689842394,10.0,Bayview,Bayview Hunters Point
-122.39908781440576,37.71403123742815,10.0,Bayview,Bayview Hunters Point
-122.39906445211346,37.71160893098221,10.0,Bayview,Bayview Hunters Point
-122.3990457133766,37.76973232995301,6.0,Southern,Mission Bay
-122.39900693300044,37.72130252269158,10.0,Bayview,Bayview Hunters Point
-122.3989771693379,37.78620949142024,6.0,Southern,Financial District/South Beach
-122.39897045921349,37.7301646131596,10.0,Bayview,Bayview Hunters Point
-122.3989421047836,37.73758867035962,10.0,Bayview,Bayview Hunters Point
-122.3989388430369,37.75730094770081,10.0,Bayview,Potrero Hill
-122.39893033231291,37.78378493292431,6.0,Southern,South of Market
-122.39891294786416,37.78963526794696,6.0,Central,Financial District/South Beach
-122.39888520016105,37.72783625262269,10.0,Bayview,Bayview Hunters Point
-122.39888041931148,37.79384367995605,3.0,Central,Financial District/South Beach
-122.3988792085295,37.78222423443935,6.0,Southern,South of Market
-122.39883036624718,37.75204364593942,10.0,Bayview,Potrero Hill
-122.3988249996014,37.76630899357309,10.0,Bayview,Mission Bay
-122.39879980631304,37.75584069959303,10.0,Bayview,Potrero Hill
-122.39878960122488,37.787203462687714,6.0,Mission,Financial District/South Beach
-122.39878164850376,37.79335909911544,3.0,Central,Financial District/South Beach
-122.39877437272236,37.78475518663531,6.0,Southern,Financial District/South Beach
-122.39875545059137,37.7765683819308,6.0,Southern,South of Market
-122.39870336775986,37.765013940939504,10.0,Southern,Potrero Hill
-122.39869570327996,37.79888096617859,3.0,Central,Financial District/South Beach
-122.39862237884908,37.72855802126303,10.0,Bayview,Bayview Hunters Point
-122.39859315175995,37.75368474505065,10.0,Bayview,Potrero Hill
-122.39858951184624,37.790571224298525,6.0,Central,Financial District/South Beach
-122.398587835202,37.79240821940111,3.0,Central,Financial District/South Beach
-122.39858463681692,37.733638846975985,10.0,Bayview,Bayview Hunters Point
-122.39858277380866,37.731562191848106,10.0,Bayview,Bayview Hunters Point
-122.39858041765092,37.76373572668911,10.0,Bayview,Potrero Hill
-122.39856668021714,37.71429753322034,10.0,Bayview,Bayview Hunters Point
-122.39856429383492,37.78898117261747,6.0,Southern,Financial District/South Beach
-122.39856234962146,37.71045518334083,10.0,Bayview,Bayview Hunters Point
-122.39855590292184,37.73643307564665,10.0,Bayview,Bayview Hunters Point
-122.39854226536826,37.71299368025829,10.0,Bayview,Bayview Hunters Point
-122.39852233788976,37.743850167023176,10.0,Bayview,Bayview Hunters Point
-122.39850409350878,37.76632913274488,6.0,Southern,Mission Bay
-122.39850261575856,37.7717172446168,6.0,Southern,Mission Bay
-122.39849106691176,37.752603730148984,10.0,Mission,Potrero Hill
-122.39846120501387,37.76246286739405,10.0,Bayview,Potrero Hill
-122.3983784659109,37.7382147327303,10.0,Bayview,Bayview Hunters Point
-122.39836850036784,37.751342420325685,10.0,Bayview,Potrero Hill
-122.398348115686,37.72303615829774,10.0,Bayview,Bayview Hunters Point
-122.39834226050648,37.73431133027179,10.0,Bayview,Bayview Hunters Point
-122.39834110837148,37.78179876714438,6.0,Southern,South of Market
-122.39834078080182,37.751054605454875,10.0,Bayview,Bayview Hunters Point
-122.39833820353012,37.76118404676933,10.0,Bayview,Potrero Hill
-122.39833314914344,37.79709205264024,3.0,Central,Financial District/South Beach
-122.39832716229498,37.73604528158339,10.0,Bayview,Bayview Hunters Point
-122.39832598391904,37.72114323665674,10.0,Bayview,Bayview Hunters Point
-122.39831582652188,37.7891773293337,6.0,Southern,Financial District/South Beach
-122.39826589625429,37.71369334931079,10.0,Bayview,Bayview Hunters Point
-122.398264449392,37.791716057660935,6.0,Central,Financial District/South Beach
-122.39821556482376,37.759908949252,10.0,Bayview,Potrero Hill
-122.39820852286668,37.73530770832697,10.0,Bayview,Bayview Hunters Point
-122.39820445776353,37.71140425446126,10.0,Bayview,Bayview Hunters Point
-122.39815969317502,37.79022879369513,6.0,Central,Financial District/South Beach
-122.39815206842287,37.79618607065459,3.0,Central,Financial District/South Beach
-122.39807431140774,37.73003734277887,10.0,Bayview,Bayview Hunters Point
-122.39802055506529,37.78855629368877,6.0,Southern,Financial District/South Beach
-122.39797034500758,37.75735922174828,10.0,Bayview,Potrero Hill
-122.39796947621387,37.7759412206594,6.0,Southern,Mission Bay
-122.39794294011354,37.78299789645973,6.0,Southern,South of Market
-122.39793857346054,37.790052667054034,6.0,Central,Financial District/South Beach
-122.39793239233552,37.787035579181214,6.0,Southern,Financial District/South Beach
-122.39790521481618,37.72830156379537,10.0,Bayview,Bayview Hunters Point
-122.39786338695804,37.766369338356306,6.0,Southern,Mission Bay
-122.39784864046378,37.7294259416344,10.0,Bayview,Bayview Hunters Point
-122.3978302002001,37.75589826793747,10.0,Bayview,Potrero Hill
-122.39781161390373,37.78466658503881,6.0,Southern,Financial District/South Beach
-122.3978095470368,37.73884664690457,10.0,Bayview,Bayview Hunters Point
-122.39779625740287,37.794434006013915,3.0,Central,Financial District/South Beach
-122.3977373832048,37.76507220692411,10.0,Southern,Mission Bay
-122.39772873392516,37.75482657770952,10.0,Bayview,Potrero Hill
-122.39770162236064,37.7102503249434,10.0,Bayview,Bayview Hunters Point
-122.39769667974682,37.7314345346617,10.0,Bayview,Bayview Hunters Point
-122.39768947286043,37.733278114354206,10.0,Bayview,Bayview Hunters Point
-122.39768360549982,37.733510318788085,10.0,Bayview,Bayview Hunters Point
-122.39766569621432,37.73686374466345,10.0,Bayview,Bayview Hunters Point
-122.39764902690068,37.735913417174,10.0,Bayview,Bayview Hunters Point
-122.3976127091583,37.76379389268272,10.0,Bayview,Potrero Hill
-122.3976090007521,37.745350351447826,10.0,Bayview,Bayview Hunters Point
-122.39760833374864,37.79350860298837,3.0,Central,Financial District/South Beach
-122.3975744697393,37.78976259679856,6.0,Central,Financial District/South Beach
-122.39754784804468,37.726563849251136,10.0,Bayview,Bayview Hunters Point
-122.39753890763892,37.77913222249791,6.0,Southern,South of Market
-122.39749499870008,37.76252120215027,10.0,Bayview,Potrero Hill
-122.39747873558032,37.718834357405456,10.0,Bayview,Bayview Hunters Point
-122.3974541827616,37.717173709492855,10.0,Bayview,Bayview Hunters Point
-122.39739019559968,37.729940179954085,10.0,Bayview,Bayview Hunters Point
-122.39738048935916,37.78659379510941,6.0,Southern,Financial District/South Beach
-122.3973717587936,37.76124221709518,10.0,Bayview,Potrero Hill
-122.39734372052382,37.71119939435814,10.0,Bayview,Bayview Hunters Point
-122.3972709830318,37.720929617776726,10.0,Bayview,Bayview Hunters Point
-122.3972669232776,37.73486418824088,10.0,Bayview,Bayview Hunters Point
-122.39724892604046,37.75996740668604,10.0,Southern,Potrero Hill
-122.39723446118444,37.785963990446874,6.0,Southern,Financial District/South Beach
-122.39721349842785,37.72688863114503,10.0,Bayview,Bayview Hunters Point
-122.39720631066976,37.77533224309615,6.0,Southern,Mission Bay
-122.39717687851248,37.72990988256753,10.0,Bayview,Bayview Hunters Point
-122.39710641307887,37.71769706456478,10.0,Bayview,Bayview Hunters Point
-122.39708156518192,37.736532793160386,10.0,Bayview,Bayview Hunters Point
-122.39706171728004,37.77875105247098,6.0,Southern,South of Market
-122.39704283791048,37.74597422469076,10.0,Bayview,Bayview Hunters Point
-122.39703479662292,37.7893326515924,6.0,Bayview,Financial District/South Beach
-122.39700323501091,37.75741740420476,10.0,Bayview,Potrero Hill
-122.3970013283792,37.7428968146528,10.0,Bayview,Bayview Hunters Point
-122.39695784020824,37.796346859010335,3.0,Central,Financial District/South Beach
-122.39695435293989,37.719476577981865,10.0,Bayview,Bayview Hunters Point
-122.3968653785328,37.732614178068054,10.0,Bayview,Bayview Hunters Point
-122.39685673024276,37.73131351781442,10.0,Bayview,Bayview Hunters Point
-122.3968458230064,37.78052716009133,6.0,Southern,South of Market
-122.39684142850209,37.78211912156566,6.0,Southern,South of Market
-122.39682076673294,37.72734692336358,10.0,Bayview,Bayview Hunters Point
-122.39677574065809,37.717508554937424,10.0,Bayview,Bayview Hunters Point
-122.39677089165308,37.76513049475049,10.0,Southern,Mission Bay
-122.39673375867876,37.72796802298079,10.0,Bayview,Bayview Hunters Point
-122.39670997480496,37.710388024496496,10.0,Bayview,Bayview Hunters Point
-122.39670517825668,37.78554213006711,6.0,Southern,Financial District/South Beach
-122.39668969554636,37.79046106747903,6.0,Southern,Financial District/South Beach
-122.39667535949232,37.754706578836675,10.0,Bayview,Potrero Hill
-122.39665340991886,37.76782515638406,6.0,Southern,Mission Bay
-122.39664451646875,37.76385061832806,10.0,Bayview,Potrero Hill
-122.39664086821486,37.72874576992142,10.0,Bayview,Bayview Hunters Point
-122.3966262021733,37.722626214091335,10.0,Bayview,Bayview Hunters Point
-122.3965859141178,37.79458821565897,3.0,Central,Financial District/South Beach
-122.39658522073552,37.73334991693477,10.0,Bayview,Bayview Hunters Point
-122.396555006623,37.71830976943367,10.0,Bayview,Bayview Hunters Point
-122.39653063923612,37.7783268304671,6.0,Southern,South of Market
-122.39652682670152,37.7625796481404,10.0,Bayview,Potrero Hill
-122.3965152371882,37.73715618359288,10.0,Bayview,Bayview Hunters Point
-122.39650448774395,37.79309708139333,6.0,Central,Financial District/South Beach
-122.39648139123486,37.71099414817878,10.0,Bayview,Bayview Hunters Point
-122.39646333261608,37.720740035734394,10.0,Bayview,Bayview Hunters Point
-122.39640930879122,37.72980086144607,10.0,Bayview,Bayview Hunters Point
-122.39640760368722,37.75117875536422,10.0,Bayview,Bayview Hunters Point
-122.39640513677658,37.76130039041195,10.0,Bayview,Potrero Hill
-122.39639041612962,37.793663777154755,3.0,Central,Financial District/South Beach
-122.3963822554208,37.78089350640044,6.0,Southern,South of Market
-122.39637952023612,37.7817502828617,6.0,Southern,Financial District/South Beach
-122.39630620520737,37.780096449695144,6.0,Southern,South of Market
-122.39628960748966,37.76646788107273,10.0,Southern,Mission Bay
-122.396283884172,37.76002569088861,10.0,Bayview,Potrero Hill
-122.39627354527164,37.74974559899618,10.0,Bayview,Bayview Hunters Point
-122.39627284325992,37.72098152932753,10.0,Bayview,Bayview Hunters Point
-122.39626240257512,37.78344075224142,6.0,Southern,Financial District/South Beach
-122.39623174627476,37.73746823395862,10.0,Bayview,Bayview Hunters Point
-122.39616954589624,37.73493084425056,10.0,Bayview,Bayview Hunters Point
-122.39613647414772,37.71703792904945,10.0,Bayview,Bayview Hunters Point
-122.39608874127984,37.75829496713925,10.0,Bayview,Potrero Hill
-122.39603476680188,37.78853592966637,6.0,Southern,Financial District/South Beach
-122.39601276446922,37.757476982778186,10.0,Bayview,Potrero Hill
-122.39599491107272,37.71893208858006,10.0,Bayview,Bayview Hunters Point
-122.3959448289191,37.73778405361255,10.0,Bayview,Bayview Hunters Point
-122.39594382884452,37.72171587946975,10.0,Bayview,Bayview Hunters Point
-122.39594290157363,37.7549319706097,10.0,Bayview,Potrero Hill
-122.39589570206874,37.784896928156186,6.0,Southern,Financial District/South Beach
-122.3958435001427,37.781321256248475,6.0,Southern,South of Market
-122.39583533353212,37.779720603823485,6.0,Southern,South of Market
-122.39583187868054,37.73426310444617,10.0,Bayview,Bayview Hunters Point
-122.39582644128664,37.76716595597136,6.0,Southern,Mission Bay
-122.39581342280272,37.791152807557935,6.0,Southern,Financial District/South Beach
-122.39579264200438,37.78709954244846,6.0,Southern,Financial District/South Beach
-122.3957626269508,37.75562144550937,10.0,Bayview,Potrero Hill
-122.39574395575234,37.77769841953334,6.0,Southern,South of Market
-122.39572616621354,37.731911770953374,10.0,Bayview,Bayview Hunters Point
-122.39570330427524,37.78388236879713,6.0,Southern,Financial District/South Beach
-122.39568562829405,37.736686282580905,10.0,Bayview,Bayview Hunters Point
-122.39568512469329,37.78966044663651,6.0,Southern,Financial District/South Beach
-122.39568379927464,37.75704084829117,10.0,Mission,Potrero Hill
-122.3956823185025,37.76390698537429,10.0,Bayview,Potrero Hill
-122.3956454678974,37.78637893587979,6.0,Southern,Financial District/South Beach
-122.3955969257646,37.73569161527787,10.0,Bayview,Bayview Hunters Point
-122.39557666155538,37.77403085060099,6.0,Southern,Mission Bay
-122.3955613099636,37.762637925312205,10.0,Bayview,Potrero Hill
-122.3955562440961,37.717712710650254,10.0,Bayview,Bayview Hunters Point
-122.3955177539172,37.78106214065244,6.0,Southern,Financial District/South Beach
-122.39547795155728,37.78809218178451,6.0,Southern,Financial District/South Beach
-122.39543799993145,37.76135858568036,10.0,Bayview,Potrero Hill
-122.39543147525843,37.71955810405571,10.0,Bayview,Bayview Hunters Point
-122.39540516618376,37.722752176282405,10.0,Bayview,Bayview Hunters Point
-122.3953769340303,37.72965421971448,10.0,Bayview,Bayview Hunters Point
-122.395315168224,37.76008417040546,10.0,Bayview,Potrero Hill
-122.39531087965166,37.733158156770784,10.0,Bayview,Bayview Hunters Point
-122.3953078624741,37.74980378490234,10.0,Bayview,Bayview Hunters Point
-122.3953038732683,37.77929638972304,6.0,Southern,South of Market
-122.39526629571728,37.78667834407957,6.0,Southern,Financial District/South Beach
-122.395231226933,37.73548440873392,10.0,Bayview,Bayview Hunters Point
-122.39519164529332,37.73107360106008,10.0,Bayview,Bayview Hunters Point
-122.39516062311648,37.78431101165721,6.0,Southern,Financial District/South Beach
-122.39515115482789,37.75835219956658,10.0,Bayview,Potrero Hill
-122.39515093292349,37.78923469828019,6.0,Southern,Financial District/South Beach
-122.3950649530402,37.78070055940229,6.0,Southern,South of Market
-122.39505769193656,37.731054498723154,10.0,Bayview,Bayview Hunters Point
-122.39500784294518,37.78771761429616,6.0,Southern,Financial District/South Beach
-122.39498148165924,37.77708933199535,6.0,Southern,South of Market
-122.39494023853165,37.79184208934715,6.0,Southern,Financial District/South Beach
-122.39492615340517,37.72397256285749,10.0,Bayview,Bayview Hunters Point
-122.39488573827018,37.72958444491537,10.0,Bayview,Bayview Hunters Point
-122.39487771792932,37.73357815275223,10.0,Taraval,Bayview Hunters Point
-122.39485205000103,37.720175220095285,10.0,Bayview,Bayview Hunters Point
-122.3948287613376,37.76524759917852,10.0,Southern,Potrero Hill
-122.3948236264121,37.71102502407355,10.0,Bayview,Bayview Hunters Point
-122.39481392099415,37.75497929242728,10.0,Bayview,Potrero Hill
-122.39474758031696,37.79447971730341,3.0,Southern,Financial District/South Beach
-122.39472956276296,37.7821995438959,6.0,Southern,Financial District/South Beach
-122.39470864341637,37.76396401574319,10.0,Bayview,Potrero Hill
-122.39466206022853,37.73610650481754,10.0,Bayview,Bayview Hunters Point
-122.3946586631584,37.781021522093354,6.0,Southern,Financial District/South Beach
-122.39463146450412,37.780354394008114,6.0,Southern,Financial District/South Beach
-122.3946070323241,37.78555311585866,6.0,Southern,Financial District/South Beach
-122.39459544369072,37.7626962155521,10.0,Bayview,Potrero Hill
-122.39458917290068,37.74265137802863,10.0,Bayview,Bayview Hunters Point
-122.3945869789376,37.752426800122734,10.0,Bayview,Bayview Hunters Point
-122.39453212224596,37.724693136232496,10.0,Bayview,Bayview Hunters Point
-122.39453068958116,37.730979344777765,10.0,Bayview,Bayview Hunters Point
